,file,label,x0,y0,x1,y1,x_norm0,y_norm0,x_norm1,y_norm1
399,data\kanade\cohn-kanade-images\S076\005\S076_005_00000012.png,3.0,191,98,420,390,0.29989687,0.20110887,0.6563164,0.7975616
400,data\kanade\cohn-kanade-images\S076\005\S076_005_00000010.png,3.0,191,98,420,390,0.29989687,0.20110887,0.6563164,0.7975616
401,data\kanade\cohn-kanade-images\S076\005\S076_005_00000001.png,0.0,191,98,420,390,0.29989687,0.20110887,0.6563164,0.7975616
402,data\kanade\cohn-kanade-images\S076\006\S076_006_00000019.png,5.0,196,94,426,390,0.3067634,0.19218981,0.66608757,0.79700035
403,data\kanade\cohn-kanade-images\S076\006\S076_006_00000017.png,5.0,196,94,426,390,0.3067634,0.19218981,0.66608757,0.79700035
404,data\kanade\cohn-kanade-images\S076\006\S076_006_00000001.png,0.0,196,94,426,390,0.3067634,0.19218981,0.66608757,0.79700035
405,data\kanade\cohn-kanade-images\S077\001\S077_001_00000028.png,7.0,202,50,421,380,0.3166347,0.1021173,0.65850693,0.77640146
406,data\kanade\cohn-kanade-images\S077\001\S077_001_00000026.png,7.0,202,50,421,380,0.3166347,0.1021173,0.65850693,0.77640146
407,data\kanade\cohn-kanade-images\S077\001\S077_001_00000001.png,0.0,202,50,421,380,0.3166347,0.1021173,0.65850693,0.77640146
408,data\kanade\cohn-kanade-images\S077\006\S077_006_00000014.png,3.0,204,64,426,338,0.32000828,0.1316014,0.66567606,0.69065106
409,data\kanade\cohn-kanade-images\S077\006\S077_006_00000012.png,3.0,204,64,426,338,0.32000828,0.1316014,0.66567606,0.69065106
410,data\kanade\cohn-kanade-images\S077\006\S077_006_00000001.png,0.0,204,64,426,338,0.32000828,0.1316014,0.66567606,0.69065106
411,data\kanade\cohn-kanade-images\S078\001\S078_001_00000033.png,7.0,195,99,419,416,0.30585703,0.20253688,0.65496874,0.8490544
412,data\kanade\cohn-kanade-images\S078\001\S078_001_00000031.png,7.0,195,99,419,416,0.30585703,0.20253688,0.65496874,0.8490544
413,data\kanade\cohn-kanade-images\S078\001\S078_001_00000001.png,0.0,195,99,419,416,0.30585703,0.20253688,0.65496874,0.8490544
414,data\kanade\cohn-kanade-images\S078\004\S078_004_00000027.png,5.0,195,93,419,366,0.30622932,0.19098592,0.65502477,0.7489241
415,data\kanade\cohn-kanade-images\S078\004\S078_004_00000025.png,5.0,195,93,419,366,0.30622932,0.19098592,0.65502477,0.7489241
416,data\kanade\cohn-kanade-images\S078\004\S078_004_00000001.png,0.0,195,93,419,366,0.30622932,0.19098592,0.65502477,0.7489241
417,data\kanade\cohn-kanade-images\S078\007\S078_007_00000013.png,3.0,198,102,420,358,0.30960387,0.20980862,0.6566111,0.7324351
418,data\kanade\cohn-kanade-images\S078\007\S078_007_00000011.png,3.0,198,102,420,358,0.30960387,0.20980862,0.6566111,0.7324351
419,data\kanade\cohn-kanade-images\S078\007\S078_007_00000001.png,0.0,198,102,420,358,0.30960387,0.20980862,0.6566111,0.7324351
420,data\kanade\cohn-kanade-images\S079\001\S079_001_00000012.png,7.0,166,96,398,412,0.25948212,0.19613418,0.6231849,0.84247124
421,data\kanade\cohn-kanade-images\S079\001\S079_001_00000010.png,7.0,166,96,398,412,0.25948212,0.19613418,0.6231849,0.84247124
422,data\kanade\cohn-kanade-images\S079\001\S079_001_00000001.png,0.0,166,96,398,412,0.25948212,0.19613418,0.6231849,0.84247124
423,data\kanade\cohn-kanade-images\S079\002\S079_002_00000012.png,3.0,169,101,399,396,0.26522416,0.20728809,0.62468493,0.80976814
424,data\kanade\cohn-kanade-images\S079\002\S079_002_00000010.png,3.0,169,101,399,396,0.26522416,0.20728809,0.62468493,0.80976814
425,data\kanade\cohn-kanade-images\S079\002\S079_002_00000001.png,0.0,169,101,399,396,0.26522416,0.20728809,0.62468493,0.80976814
426,data\kanade\cohn-kanade-images\S079\004\S079_004_00000026.png,5.0,163,95,397,393,0.2558577,0.19559538,0.6209141,0.8035429
427,data\kanade\cohn-kanade-images\S079\004\S079_004_00000024.png,5.0,163,95,397,393,0.2558577,0.19559538,0.6209141,0.8035429
428,data\kanade\cohn-kanade-images\S079\004\S079_004_00000001.png,0.0,163,95,397,393,0.2558577,0.19559538,0.6209141,0.8035429
429,data\kanade\cohn-kanade-images\S080\001\S080_001_00000018.png,7.0,205,58,431,411,0.32141048,0.11844063,0.67356217,0.8397533
430,data\kanade\cohn-kanade-images\S080\001\S080_001_00000016.png,7.0,205,58,431,411,0.32141048,0.11844063,0.67356217,0.8397533
431,data\kanade\cohn-kanade-images\S080\001\S080_001_00000001.png,0.0,205,58,431,411,0.32141048,0.11844063,0.67356217,0.8397533
432,data\kanade\cohn-kanade-images\S080\005\S080_005_00000013.png,6.0,202,67,428,375,0.31579298,0.13810632,0.66948354,0.7655268
433,data\kanade\cohn-kanade-images\S080\005\S080_005_00000011.png,6.0,202,67,428,375,0.31579298,0.13810632,0.66948354,0.7655268
434,data\kanade\cohn-kanade-images\S080\005\S080_005_00000001.png,0.0,202,67,428,375,0.31579298,0.13810632,0.66948354,0.7655268
435,data\kanade\cohn-kanade-images\S080\008\S080_008_00000009.png,3.0,206,73,431,372,0.3232778,0.14929941,0.6748452,0.7597164
436,data\kanade\cohn-kanade-images\S080\008\S080_008_00000007.png,3.0,206,73,431,372,0.3232778,0.14929941,0.6748452,0.7597164
437,data\kanade\cohn-kanade-images\S080\008\S080_008_00000001.png,0.0,206,73,431,372,0.3232778,0.14929941,0.6748452,0.7597164
438,data\kanade\cohn-kanade-images\S081\001\S081_001_00000019.png,7.0,205,76,446,431,0.32120872,0.1559327,0.69831336,0.8809651
439,data\kanade\cohn-kanade-images\S081\001\S081_001_00000017.png,7.0,205,76,446,431,0.32120872,0.1559327,0.69831336,0.8809651
440,data\kanade\cohn-kanade-images\S081\001\S081_001_00000001.png,0.0,205,76,446,431,0.32120872,0.1559327,0.69831336,0.8809651
441,data\kanade\cohn-kanade-images\S081\002\S081_002_00000024.png,6.0,204,67,445,382,0.31991076,0.13870135,0.695647,0.7815664
442,data\kanade\cohn-kanade-images\S081\002\S081_002_00000022.png,6.0,204,67,445,382,0.31991076,0.13870135,0.695647,0.7815664
443,data\kanade\cohn-kanade-images\S081\002\S081_002_00000001.png,0.0,204,67,445,382,0.31991076,0.13870135,0.695647,0.7815664
444,data\kanade\cohn-kanade-images\S081\008\S081_008_00000011.png,3.0,205,69,444,374,0.32041502,0.14240256,0.69454896,0.76500976
445,data\kanade\cohn-kanade-images\S081\008\S081_008_00000009.png,3.0,205,69,444,374,0.32041502,0.14240256,0.69454896,0.76500976
446,data\kanade\cohn-kanade-images\S081\008\S081_008_00000001.png,0.0,205,69,444,374,0.32041502,0.14240256,0.69454896,0.76500976
447,data\kanade\cohn-kanade-images\S082\001\S082_001_00000015.png,7.0,210,71,428,388,0.32823998,0.1461105,0.6699535,0.79369307
448,data\kanade\cohn-kanade-images\S082\001\S082_001_00000013.png,7.0,210,71,428,388,0.32823998,0.1461105,0.6699535,0.79369307
449,data\kanade\cohn-kanade-images\S082\001\S082_001_00000001.png,0.0,210,71,428,388,0.32823998,0.1461105,0.6699535,0.79369307
450,data\kanade\cohn-kanade-images\S082\005\S082_005_00000017.png,1.0,208,95,430,382,0.32625014,0.19433722,0.6728165,0.78085136
451,data\kanade\cohn-kanade-images\S082\005\S082_005_00000015.png,1.0,208,95,430,382,0.32625014,0.19433722,0.6728165,0.78085136
452,data\kanade\cohn-kanade-images\S082\005\S082_005_00000001.png,0.0,208,95,430,382,0.32625014,0.19433722,0.6728165,0.78085136
453,data\kanade\cohn-kanade-images\S082\007\S082_007_00000010.png,3.0,206,96,427,382,0.32187563,0.19750968,0.66868234,0.78042567
454,data\kanade\cohn-kanade-images\S082\007\S082_007_00000008.png,3.0,206,96,427,382,0.32187563,0.19750968,0.66868234,0.78042567
455,data\kanade\cohn-kanade-images\S082\007\S082_007_00000001.png,0.0,206,96,427,382,0.32187563,0.19750968,0.66868234,0.78042567
456,data\kanade\cohn-kanade-images\S083\003\S083_003_00000019.png,5.0,181,93,402,382,0.283056,0.19148168,0.6288651,0.7808058
457,data\kanade\cohn-kanade-images\S083\003\S083_003_00000017.png,5.0,181,93,402,382,0.283056,0.19148168,0.6288651,0.7808058
458,data\kanade\cohn-kanade-images\S083\003\S083_003_00000001.png,0.0,181,93,402,382,0.283056,0.19148168,0.6288651,0.7808058
459,data\kanade\cohn-kanade-images\S084\001\S084_001_00000010.png,7.0,192,54,423,394,0.3008826,0.11222741,0.66234326,0.8042489
460,data\kanade\cohn-kanade-images\S084\001\S084_001_00000008.png,7.0,192,54,423,394,0.3008826,0.11222741,0.66234326,0.8042489
461,data\kanade\cohn-kanade-images\S084\001\S084_001_00000001.png,0.0,192,54,423,394,0.3008826,0.11222741,0.66234326,0.8042489
462,data\kanade\cohn-kanade-images\S084\002\S084_002_00000023.png,4.0,188,56,421,351,0.29423165,0.11469552,0.65790933,0.7168356
463,data\kanade\cohn-kanade-images\S084\002\S084_002_00000021.png,4.0,188,56,421,351,0.29423165,0.11469552,0.65790933,0.7168356
464,data\kanade\cohn-kanade-images\S084\002\S084_002_00000001.png,0.0,188,56,421,351,0.29423165,0.11469552,0.65790933,0.7168356
465,data\kanade\cohn-kanade-images\S085\002\S085_002_00000014.png,5.0,190,48,413,347,0.29715502,0.09898889,0.64544064,0.7096424
466,data\kanade\cohn-kanade-images\S085\002\S085_002_00000012.png,5.0,190,48,413,347,0.29715502,0.09898889,0.64544064,0.7096424
467,data\kanade\cohn-kanade-images\S085\002\S085_002_00000001.png,0.0,190,48,413,347,0.29715502,0.09898889,0.64544064,0.7096424
468,data\kanade\cohn-kanade-images\S085\003\S085_003_00000013.png,7.0,198,34,412,378,0.3108136,0.06945965,0.6438447,0.7732321
469,data\kanade\cohn-kanade-images\S085\003\S085_003_00000011.png,7.0,198,34,412,378,0.3108136,0.06945965,0.6438447,0.7732321
470,data\kanade\cohn-kanade-images\S085\003\S085_003_00000001.png,0.0,198,34,412,378,0.3108136,0.06945965,0.6438447,0.7732321
471,data\kanade\cohn-kanade-images\S085\004\S085_004_00000017.png,3.0,188,50,410,337,0.29413322,0.10375759,0.641677,0.68830323
472,data\kanade\cohn-kanade-images\S085\004\S085_004_00000015.png,3.0,188,50,410,337,0.29413322,0.10375759,0.641677,0.68830323
473,data\kanade\cohn-kanade-images\S085\004\S085_004_00000001.png,0.0,188,50,410,337,0.29413322,0.10375759,0.641677,0.68830323
474,data\kanade\cohn-kanade-images\S086\002\S086_002_00000015.png,5.0,153,61,381,356,0.24032156,0.1261794,0.59686404,0.72765976
475,data\kanade\cohn-kanade-images\S086\002\S086_002_00000013.png,5.0,153,61,381,356,0.24032156,0.1261794,0.59686404,0.72765976
476,data\kanade\cohn-kanade-images\S086\002\S086_002_00000001.png,0.0,153,61,381,356,0.24032156,0.1261794,0.59686404,0.72765976
477,data\kanade\cohn-kanade-images\S087\001\S087_001_00000011.png,7.0,185,31,411,330,0.29034263,0.06436065,0.6435561,0.67528164
478,data\kanade\cohn-kanade-images\S087\001\S087_001_00000009.png,7.0,185,31,411,330,0.29034263,0.06436065,0.6435561,0.67528164
479,data\kanade\cohn-kanade-images\S087\001\S087_001_00000001.png,0.0,185,31,411,330,0.29034263,0.06436065,0.6435561,0.67528164
480,data\kanade\cohn-kanade-images\S087\004\S087_004_00000012.png,3.0,185,55,417,331,0.29016793,0.11380699,0.65274197,0.6755123
481,data\kanade\cohn-kanade-images\S087\004\S087_004_00000010.png,3.0,185,55,417,331,0.29016793,0.11380699,0.65274197,0.6755123
482,data\kanade\cohn-kanade-images\S087\004\S087_004_00000001.png,0.0,185,55,417,331,0.29016793,0.11380699,0.65274197,0.6755123
483,data\kanade\cohn-kanade-images\S087\005\S087_005_00000012.png,5.0,186,36,419,328,0.29208726,0.07485241,0.65472156,0.67086923
484,data\kanade\cohn-kanade-images\S087\005\S087_005_00000010.png,5.0,186,36,419,328,0.29208726,0.07485241,0.65472156,0.67086923
485,data\kanade\cohn-kanade-images\S087\005\S087_005_00000001.png,0.0,186,36,419,328,0.29208726,0.07485241,0.65472156,0.67086923
486,data\kanade\cohn-kanade-images\S087\007\S087_007_00000016.png,1.0,188,39,418,327,0.29508695,0.08078167,0.65332496,0.66826034
487,data\kanade\cohn-kanade-images\S087\007\S087_007_00000014.png,1.0,188,39,418,327,0.29508695,0.08078167,0.65332496,0.66826034
488,data\kanade\cohn-kanade-images\S087\007\S087_007_00000001.png,0.0,188,39,418,327,0.29508695,0.08078167,0.65332496,0.66826034
489,data\kanade\cohn-kanade-images\S088\001\S088_001_00000017.png,7.0,157,105,385,412,0.24556868,0.21546346,0.6015776,0.841049
490,data\kanade\cohn-kanade-images\S088\001\S088_001_00000015.png,7.0,157,105,385,412,0.24556868,0.21546346,0.6015776,0.841049
491,data\kanade\cohn-kanade-images\S088\001\S088_001_00000001.png,0.0,157,105,385,412,0.24556868,0.21546346,0.6015776,0.841049
492,data\kanade\cohn-kanade-images\S088\004\S088_004_00000020.png,3.0,149,112,382,383,0.23300159,0.23038065,0.5981265,0.7832624
493,data\kanade\cohn-kanade-images\S088\004\S088_004_00000018.png,3.0,149,112,382,383,0.23300159,0.23038065,0.5981265,0.7832624
494,data\kanade\cohn-kanade-images\S088\004\S088_004_00000001.png,0.0,149,112,382,383,0.23300159,0.23038065,0.5981265,0.7832624
495,data\kanade\cohn-kanade-images\S089\001\S089_001_00000016.png,7.0,170,42,383,398,0.26633197,0.08721766,0.59902066,0.8139609
496,data\kanade\cohn-kanade-images\S089\001\S089_001_00000014.png,7.0,170,42,383,398,0.26633197,0.08721766,0.59902066,0.8139609
497,data\kanade\cohn-kanade-images\S089\001\S089_001_00000001.png,0.0,170,42,383,398,0.26633197,0.08721766,0.59902066,0.8139609
498,data\kanade\cohn-kanade-images\S089\002\S089_002_00000021.png,5.0,174,43,393,379,0.2721787,0.089395195,0.61535877,0.77381563
499,data\kanade\cohn-kanade-images\S089\002\S089_002_00000019.png,5.0,174,43,393,379,0.2721787,0.089395195,0.61535877,0.77381563
500,data\kanade\cohn-kanade-images\S089\002\S089_002_00000001.png,0.0,174,43,393,379,0.2721787,0.089395195,0.61535877,0.77381563
501,data\kanade\cohn-kanade-images\S089\003\S089_003_00000036.png,1.0,175,55,392,383,0.27433825,0.11323589,0.6133626,0.78196496
502,data\kanade\cohn-kanade-images\S089\003\S089_003_00000034.png,1.0,175,55,392,383,0.27433825,0.11323589,0.6133626,0.78196496
503,data\kanade\cohn-kanade-images\S089\003\S089_003_00000001.png,0.0,175,55,392,383,0.27433825,0.11323589,0.6133626,0.78196496
504,data\kanade\cohn-kanade-images\S090\002\S090_002_00000011.png,7.0,203,41,409,333,0.317677,0.08500922,0.6401305,0.68010986
505,data\kanade\cohn-kanade-images\S090\002\S090_002_00000009.png,7.0,203,41,409,333,0.317677,0.08500922,0.6401305,0.68010986
506,data\kanade\cohn-kanade-images\S090\002\S090_002_00000001.png,0.0,203,41,409,333,0.317677,0.08500922,0.6401305,0.68010986
507,data\kanade\cohn-kanade-images\S090\006\S090_006_00000011.png,3.0,203,30,411,327,0.31848842,0.061558425,0.64311206,0.6685184
508,data\kanade\cohn-kanade-images\S090\006\S090_006_00000009.png,3.0,203,30,411,327,0.31848842,0.061558425,0.64311206,0.6685184
509,data\kanade\cohn-kanade-images\S090\006\S090_006_00000001.png,0.0,203,30,411,327,0.31848842,0.061558425,0.64311206,0.6685184
510,data\kanade\cohn-kanade-images\S090\007\S090_007_00000014.png,1.0,200,31,409,327,0.31383336,0.06363943,0.63964194,0.6681837
511,data\kanade\cohn-kanade-images\S090\007\S090_007_00000012.png,1.0,200,31,409,327,0.31383336,0.06363943,0.63964194,0.6681837
512,data\kanade\cohn-kanade-images\S090\007\S090_007_00000001.png,0.0,200,31,409,327,0.31383336,0.06363943,0.63964194,0.6681837
513,data\kanade\cohn-kanade-images\S091\001\S091_001_00000015.png,4.0,138,42,390,360,0.21587633,0.08769357,0.6102536,0.7348123
514,data\kanade\cohn-kanade-images\S091\001\S091_001_00000013.png,4.0,138,42,390,360,0.21587633,0.08769357,0.6102536,0.7348123
515,data\kanade\cohn-kanade-images\S091\001\S091_001_00000001.png,0.0,138,42,390,360,0.21587633,0.08769357,0.6102536,0.7348123
516,data\kanade\cohn-kanade-images\S091\003\S091_003_00000021.png,5.0,136,46,391,366,0.21356769,0.094160914,0.6110602,0.74863726
517,data\kanade\cohn-kanade-images\S091\003\S091_003_00000019.png,5.0,136,46,391,366,0.21356769,0.094160914,0.6110602,0.74863726
518,data\kanade\cohn-kanade-images\S091\003\S091_003_00000001.png,0.0,136,46,391,366,0.21356769,0.094160914,0.6110602,0.74863726
519,data\kanade\cohn-kanade-images\S092\003\S092_003_00000014.png,1.0,183,90,403,411,0.28717,0.18425328,0.6302022,0.84073776
520,data\kanade\cohn-kanade-images\S092\003\S092_003_00000012.png,1.0,183,90,403,411,0.28717,0.18425328,0.6302022,0.84073776
521,data\kanade\cohn-kanade-images\S092\003\S092_003_00000001.png,0.0,183,90,403,411,0.28717,0.18425328,0.6302022,0.84073776
522,data\kanade\cohn-kanade-images\S092\004\S092_004_00000024.png,5.0,182,89,404,407,0.28561577,0.18236592,0.6324583,0.83063257
523,data\kanade\cohn-kanade-images\S092\004\S092_004_00000022.png,5.0,182,89,404,407,0.28561577,0.18236592,0.6324583,0.83063257
524,data\kanade\cohn-kanade-images\S092\004\S092_004_00000001.png,0.0,182,89,404,407,0.28561577,0.18236592,0.6324583,0.83063257
525,data\kanade\cohn-kanade-images\S093\001\S093_001_00000020.png,6.0,179,29,408,330,0.28112304,0.060514063,0.6376599,0.67364967
526,data\kanade\cohn-kanade-images\S093\001\S093_001_00000018.png,6.0,179,29,408,330,0.28112304,0.060514063,0.6376599,0.67364967
527,data\kanade\cohn-kanade-images\S093\001\S093_001_00000001.png,0.0,179,29,408,330,0.28112304,0.060514063,0.6376599,0.67364967
528,data\kanade\cohn-kanade-images\S093\004\S093_004_00000016.png,5.0,189,23,418,323,0.2964778,0.048764408,0.6540978,0.66031176
529,data\kanade\cohn-kanade-images\S093\004\S093_004_00000014.png,5.0,189,23,418,323,0.2964778,0.048764408,0.6540978,0.66031176
530,data\kanade\cohn-kanade-images\S093\004\S093_004_00000001.png,0.0,189,23,418,323,0.2964778,0.048764408,0.6540978,0.66031176
531,data\kanade\cohn-kanade-images\S094\001\S094_001_00000010.png,7.0,196,51,412,377,0.30687493,0.10480693,0.6450731,0.77094746
532,data\kanade\cohn-kanade-images\S094\001\S094_001_00000008.png,7.0,196,51,412,377,0.30687493,0.10480693,0.6450731,0.77094746
533,data\kanade\cohn-kanade-images\S094\001\S094_001_00000001.png,0.0,196,51,412,377,0.30687493,0.10480693,0.6450731,0.77094746
534,data\kanade\cohn-kanade-images\S094\004\S094_004_00000012.png,5.0,196,50,416,339,0.3073965,0.10257077,0.6512281,0.69362736
535,data\kanade\cohn-kanade-images\S094\004\S094_004_00000010.png,5.0,196,50,416,339,0.3073965,0.10257077,0.6512281,0.69362736
536,data\kanade\cohn-kanade-images\S094\004\S094_004_00000001.png,0.0,196,50,416,339,0.3073965,0.10257077,0.6512281,0.69362736
537,data\kanade\cohn-kanade-images\S095\001\S095_001_00000016.png,7.0,202,51,426,395,0.31596574,0.105416,0.66670704,0.8067724
538,data\kanade\cohn-kanade-images\S095\001\S095_001_00000014.png,7.0,202,51,426,395,0.31596574,0.105416,0.66670704,0.8067724
539,data\kanade\cohn-kanade-images\S095\001\S095_001_00000001.png,0.0,202,51,426,395,0.31596574,0.105416,0.66670704,0.8067724
540,data\kanade\cohn-kanade-images\S095\006\S095_006_00000013.png,3.0,200,64,429,357,0.31257385,0.13208461,0.6707401,0.7306012
541,data\kanade\cohn-kanade-images\S095\006\S095_006_00000011.png,3.0,200,64,429,357,0.31257385,0.13208461,0.6707401,0.7306012
542,data\kanade\cohn-kanade-images\S095\006\S095_006_00000001.png,0.0,200,64,429,357,0.31257385,0.13208461,0.6707401,0.7306012
543,data\kanade\cohn-kanade-images\S095\007\S095_007_00000021.png,5.0,206,57,433,364,0.32231563,0.116497576,0.67786235,0.74365634
544,data\kanade\cohn-kanade-images\S095\007\S095_007_00000019.png,5.0,206,57,433,364,0.32231563,0.116497576,0.67786235,0.74365634
545,data\kanade\cohn-kanade-images\S095\007\S095_007_00000001.png,0.0,206,57,433,364,0.32231563,0.116497576,0.67786235,0.74365634
546,data\kanade\cohn-kanade-images\S095\010\S095_010_00000014.png,6.0,202,59,428,367,0.31716716,0.12188178,0.6698886,0.75096655
547,data\kanade\cohn-kanade-images\S095\010\S095_010_00000012.png,6.0,202,59,428,367,0.31716716,0.12188178,0.6698886,0.75096655
548,data\kanade\cohn-kanade-images\S095\010\S095_010_00000001.png,0.0,202,59,428,367,0.31716716,0.12188178,0.6698886,0.75096655
549,data\kanade\cohn-kanade-images\S096\001\S096_001_00000007.png,7.0,194,75,433,396,0.30366144,0.15333301,0.67690885,0.8087437
550,data\kanade\cohn-kanade-images\S096\001\S096_001_00000005.png,7.0,194,75,433,396,0.30366144,0.15333301,0.67690885,0.8087437
551,data\kanade\cohn-kanade-images\S096\001\S096_001_00000001.png,0.0,194,75,433,396,0.30366144,0.15333301,0.67690885,0.8087437
552,data\kanade\cohn-kanade-images\S096\003\S096_003_00000012.png,3.0,194,77,429,373,0.30384904,0.15847105,0.6705807,0.7619911
553,data\kanade\cohn-kanade-images\S096\003\S096_003_00000010.png,3.0,194,77,429,373,0.30384904,0.15847105,0.6705807,0.7619911
554,data\kanade\cohn-kanade-images\S096\003\S096_003_00000001.png,0.0,194,77,429,373,0.30384904,0.15847105,0.6705807,0.7619911
555,data\kanade\cohn-kanade-images\S096\004\S096_004_00000011.png,5.0,195,79,429,374,0.30477107,0.1621998,0.67153287,0.7649447
556,data\kanade\cohn-kanade-images\S096\004\S096_004_00000009.png,5.0,195,79,429,374,0.30477107,0.1621998,0.67153287,0.7649447
557,data\kanade\cohn-kanade-images\S096\004\S096_004_00000001.png,0.0,195,79,429,374,0.30477107,0.1621998,0.67153287,0.7649447
558,data\kanade\cohn-kanade-images\S097\001\S097_001_00000021.png,7.0,200,43,424,400,0.3134334,0.08857155,0.6628101,0.81713593
559,data\kanade\cohn-kanade-images\S097\001\S097_001_00000019.png,7.0,200,43,424,400,0.3134334,0.08857155,0.6628101,0.81713593
560,data\kanade\cohn-kanade-images\S097\001\S097_001_00000001.png,0.0,200,43,424,400,0.3134334,0.08857155,0.6628101,0.81713593
561,data\kanade\cohn-kanade-images\S097\004\S097_004_00000030.png,3.0,195,56,425,369,0.30596417,0.11479613,0.6647633,0.75315094
562,data\kanade\cohn-kanade-images\S097\004\S097_004_00000028.png,3.0,195,56,425,369,0.30596417,0.11479613,0.6647633,0.75315094
563,data\kanade\cohn-kanade-images\S097\004\S097_004_00000001.png,0.0,195,56,425,369,0.30596417,0.11479613,0.6647633,0.75315094
564,data\kanade\cohn-kanade-images\S097\006\S097_006_00000019.png,5.0,197,48,423,367,0.30804023,0.099078804,0.6623205,0.74917924
565,data\kanade\cohn-kanade-images\S097\006\S097_006_00000017.png,5.0,197,48,423,367,0.30804023,0.099078804,0.6623205,0.74917924
566,data\kanade\cohn-kanade-images\S097\006\S097_006_00000001.png,0.0,197,48,423,367,0.30804023,0.099078804,0.6623205,0.74917924
567,data\kanade\cohn-kanade-images\S098\003\S098_003_00000013.png,3.0,144,72,378,353,0.22570553,0.14708221,0.59209895,0.7213265
568,data\kanade\cohn-kanade-images\S098\003\S098_003_00000011.png,3.0,144,72,378,353,0.22570553,0.14708221,0.59209895,0.7213265
569,data\kanade\cohn-kanade-images\S098\003\S098_003_00000001.png,0.0,144,72,378,353,0.22570553,0.14708221,0.59209895,0.7213265
570,data\kanade\cohn-kanade-images\S098\004\S098_004_00000015.png,5.0,146,63,385,349,0.22939982,0.13000607,0.6026781,0.71392125
571,data\kanade\cohn-kanade-images\S098\004\S098_004_00000013.png,5.0,146,63,385,349,0.22939982,0.13000607,0.6026781,0.71392125
572,data\kanade\cohn-kanade-images\S098\004\S098_004_00000001.png,0.0,146,63,385,349,0.22939982,0.13000607,0.6026781,0.71392125
573,data\kanade\cohn-kanade-images\S099\001\S099_001_00000014.png,7.0,184,40,412,380,0.28800982,0.0824399,0.64432245,0.77692175
574,data\kanade\cohn-kanade-images\S099\001\S099_001_00000012.png,7.0,184,40,412,380,0.28800982,0.0824399,0.64432245,0.77692175
575,data\kanade\cohn-kanade-images\S099\001\S099_001_00000001.png,0.0,184,40,412,380,0.28800982,0.0824399,0.64432245,0.77692175
576,data\kanade\cohn-kanade-images\S099\004\S099_004_00000015.png,5.0,183,44,415,357,0.2872854,0.0911341,0.64927137,0.7287277
577,data\kanade\cohn-kanade-images\S099\004\S099_004_00000013.png,5.0,183,44,415,357,0.2872854,0.0911341,0.64927137,0.7287277
578,data\kanade\cohn-kanade-images\S099\004\S099_004_00000001.png,0.0,183,44,415,357,0.2872854,0.0911341,0.64927137,0.7287277
579,data\kanade\cohn-kanade-images\S099\007\S099_007_00000012.png,3.0,185,71,413,361,0.29023778,0.14657363,0.6467285,0.7387023
580,data\kanade\cohn-kanade-images\S099\007\S099_007_00000010.png,3.0,185,71,413,361,0.29023778,0.14657363,0.6467285,0.7387023
581,data\kanade\cohn-kanade-images\S099\007\S099_007_00000001.png,0.0,185,71,413,361,0.29023778,0.14657363,0.6467285,0.7387023
582,data\kanade\cohn-kanade-images\S100\002\S100_002_00000015.png,7.0,180,47,422,407,0.28146747,0.09623155,0.6603004,0.8312167
583,data\kanade\cohn-kanade-images\S100\002\S100_002_00000013.png,7.0,180,47,422,407,0.28146747,0.09623155,0.6603004,0.8312167
584,data\kanade\cohn-kanade-images\S100\002\S100_002_00000001.png,0.0,180,47,422,407,0.28146747,0.09623155,0.6603004,0.8312167
585,data\kanade\cohn-kanade-images\S100\005\S100_005_00000023.png,1.0,185,43,430,358,0.28958637,0.08959234,0.6731711,0.73154616
586,data\kanade\cohn-kanade-images\S100\005\S100_005_00000021.png,1.0,185,43,430,358,0.28958637,0.08959234,0.6731711,0.73154616
587,data\kanade\cohn-kanade-images\S100\005\S100_005_00000001.png,0.0,185,43,430,358,0.28958637,0.08959234,0.6731711,0.73154616
588,data\kanade\cohn-kanade-images\S100\006\S100_006_00000016.png,5.0,185,37,431,358,0.28916815,0.076548606,0.6740242,0.731192
589,data\kanade\cohn-kanade-images\S100\006\S100_006_00000014.png,5.0,185,37,431,358,0.28916815,0.076548606,0.6740242,0.731192
590,data\kanade\cohn-kanade-images\S100\006\S100_006_00000001.png,0.0,185,37,431,358,0.28916815,0.076548606,0.6740242,0.731192
591,data\kanade\cohn-kanade-images\S101\002\S101_002_00000019.png,7.0,210,45,427,378,0.3281775,0.09185025,0.6676488,0.77289975
592,data\kanade\cohn-kanade-images\S101\002\S101_002_00000017.png,7.0,210,45,427,378,0.3281775,0.09185025,0.6676488,0.77289975
593,data\kanade\cohn-kanade-images\S101\002\S101_002_00000001.png,0.0,210,45,427,378,0.3281775,0.09185025,0.6676488,0.77289975
594,data\kanade\cohn-kanade-images\S102\002\S102_002_00000018.png,7.0,214,35,420,344,0.33569306,0.07207739,0.6572717,0.7022865
595,data\kanade\cohn-kanade-images\S102\002\S102_002_00000016.png,7.0,214,35,420,344,0.33569306,0.07207739,0.6572717,0.7022865
596,data\kanade\cohn-kanade-images\S102\002\S102_002_00000001.png,0.0,214,35,420,344,0.33569306,0.07207739,0.6572717,0.7022865
597,data\kanade\cohn-kanade-images\S102\003\S102_003_00000016.png,4.0,212,46,419,321,0.3323599,0.094711065,0.6548445,0.6570041
